The Crusades,1935,8,CINEMATOGRAPHY,Victor Milner,FALSE
Les Miserables,1935,8,CINEMATOGRAPHY,Gregg Toland,FALSE
A Midsummer Night's Dream,1935,8,CINEMATOGRAPHY,Hal Mohr,TRUE
Gold Diggers of 1935,1935,8,DANCE DIRECTION,Busby Berkeley,FALSE
Go into Your Dance;,1935,8,DANCE DIRECTION,Bobby Connolly,FALSE
Broadway Melody of 1936;,1935,8,DANCE DIRECTION,Dave Gould,TRUE
King of Burlesque,1935,8,DANCE DIRECTION,Sammy Lee,FALSE
Top Hat,1935,8,DANCE DIRECTION,Hermes Pan,FALSE
Big Broadcast of 1936;,1935,8,DANCE DIRECTION,LeRoy Prinz,FALSE
She,1935,8,DANCE DIRECTION,Benjamin Zemach,FALSE
Captain Blood,1935,8,DIRECTING,Michael Curtiz,FALSE
The Informer,1935,8,DIRECTING,John Ford,TRUE
The Lives of a Bengal Lancer,1935,8,DIRECTING,Henry Hathaway,FALSE
Mutiny on the Bounty,1935,8,DIRECTING,Frank Lloyd,FALSE
David Copperfield,1935,8,FILM EDITING,Robert J. Kern,FALSE
The Informer,1935,8,FILM EDITING,George Hively,FALSE
Les Miserables,1935,8,FILM EDITING,Barbara McLean,FALSE
The Lives of a Bengal Lancer,1935,8,FILM EDITING,Ellsworth Hoagland,FALSE
A Midsummer Night's Dream,1935,8,FILM EDITING,Ralph Dawson,TRUE
Mutiny on the Bounty,1935,8,FILM EDITING,Margaret Booth,FALSE
Captain Blood,1935,8,MUSIC (Scoring),"Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",FALSE
The Informer,1935,8,MUSIC (Scoring),"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)",TRUE
Mutiny on the Bounty,1935,8,MUSIC (Scoring),"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",FALSE
Peter Ibbetson,1935,8,MUSIC (Scoring),"Paramount Studio Music Department, Irvin Talbot, head of department  (Score by Ernst Toch)",FALSE
Top Hat,1935,8,MUSIC (Song),Music and Lyrics by Irving Berlin,FALSE
Roberta,1935,8,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh,FALSE
Gold Diggers of 1935,1935,8,MUSIC (Song),Music by Harry Warren; Lyrics by Al Dubin,TRUE
Alice Adams,1935,8,OUTSTANDING PRODUCTION,RKO Radio,FALSE
Broadway Melody of 1936,1935,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
Captain Blood,1935,8,OUTSTANDING PRODUCTION,Cosmopolitan,FALSE
David Copperfield,1935,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
The Informer,1935,8,OUTSTANDING PRODUCTION,RKO Radio,FALSE
Les Miserables,1935,8,OUTSTANDING PRODUCTION,20th Century,FALSE
The Lives of a Bengal Lancer,1935,8,OUTSTANDING PRODUCTION,Paramount,FALSE
A Midsummer Night's Dream,1935,8,OUTSTANDING PRODUCTION,Warner Bros.,FALSE
Mutiny on the Bounty,1935,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,TRUE
Naughty Marietta,1935,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
Ruggles of Red Gap,1935,8,OUTSTANDING PRODUCTION,Paramount,FALSE
Top Hat,1935,8,OUTSTANDING PRODUCTION,RKO Radio,FALSE
The Calico Dragon,1935,8,SHORT SUBJECT (Cartoon),Harman-Ising,FALSE
Three Orphan Kittens,1935,8,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",TRUE
Who Killed Cock Robin?,1935,8,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",FALSE
How to Sleep,1935,8,SHORT SUBJECT (Comedy),"Jack Chertok, Producer",TRUE
"Oh, My Nerves",1935,8,SHORT SUBJECT (Comedy),"Jules White, Producer",FALSE
Tit for Tat,1935,8,SHORT SUBJECT (Comedy),"Hal Roach, Producer",FALSE
Audioscopiks,1935,8,SHORT SUBJECT (Novelty),"Pete Smith, Producer",FALSE
Camera Thrills,1935,8,SHORT SUBJECT (Novelty),Universal,FALSE
Wings over Mt. Everest,1935,8,SHORT SUBJECT (Novelty),Gaumont British and Skibo Productions,TRUE
Bride of Frankenstein,1935,8,SOUND RECORDING,"Universal Studio Sound Department, Gilbert Kurland, Sound Director",FALSE
Captain Blood,1935,8,SOUND RECORDING,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",FALSE
The Dark Angel,1935,8,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",FALSE
I Dream Too Much,1935,8,SOUND RECORDING,"RKO Radio Studio Sound Department, Carl Dreher, Sound Director",FALSE
The Lives of a Bengal Lancer,1935,8,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",FALSE
Love Me Forever,1935,8,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",FALSE
Naughty Marietta,1935,8,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",TRUE
"$1,000 a Minute",1935,8,SOUND RECORDING,Republic Studio Sound Department,FALSE
Thanks a Million,1935,8,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",FALSE
Broadway Melody of 1936,1935,8,WRITING (Original Story),Moss Hart,FALSE
G-Men,1935,8,WRITING (Original Story),Gregory Rogers,FALSE
The Gay Deception,1935,8,WRITING (Original Story),"Don Hartman, Stephen Avery",FALSE
The Scoundrel,1935,8,WRITING (Original Story),"Ben Hecht, Charles MacArthur",TRUE
Captain Blood,1935,8,WRITING (Screenplay),Casey Robinson,FALSE
The Informer,1935,8,WRITING (Screenplay),Dudley Nichols,TRUE
The Lives of a Bengal Lancer,1935,8,WRITING (Screenplay),"Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah;  Adaptation by Grover Jones, William Slavens McNutt",FALSE
Mutiny on the Bounty,1935,8,WRITING (Screenplay),"Talbot Jennings, Jules Furthman, Carey Wilson",FALSE
,1935,8,SPECIAL AWARD, David Wark Griffith,TRUE
Mr. Deeds Goes to Town,1936,9,ACTOR,Gary Cooper,FALSE
Dodsworth,1936,9,ACTOR,Walter Huston,FALSE
The Story of Louis Pasteur,1936,9,ACTOR,Paul Muni,TRUE
My Man Godfrey,1936,9,ACTOR,William Powell,FALSE
San Francisco,1936,9,ACTOR,Spencer Tracy,FALSE
My Man Godfrey,1936,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,FALSE
Come and Get It,1936,9,ACTOR IN A SUPPORTING ROLE,Walter Brennan,TRUE
Pigskin Parade,1936,9,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,FALSE
Romeo and Juliet,1936,9,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,FALSE
The General Died at Dawn,1936,9,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,FALSE
Theodora Goes Wild,1936,9,ACTRESS,Irene Dunne,FALSE
Valiant Is the Word for Carrie,1936,9,ACTRESS,Gladys George,FALSE
My Man Godfrey,1936,9,ACTRESS,Carole Lombard,FALSE
The Great Ziegfeld,1936,9,ACTRESS,Luise Rainer,TRUE
Romeo and Juliet,1936,9,ACTRESS,Norma Shearer,FALSE
The Gorgeous Hussy,1936,9,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,FALSE
My Man Godfrey,1936,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,FALSE
These Three,1936,9,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,FALSE
Dodsworth,1936,9,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,FALSE
Anthony Adverse,1936,9,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,TRUE
Anthony Adverse,1936,9,ART DIRECTION,Anton Grot,FALSE
Dodsworth,1936,9,ART DIRECTION,Richard Day,TRUE
The Great Ziegfeld,1936,9,ART DIRECTION,"Cedric Gibbons, Eddie Imazu, Edwin B. Willis",FALSE
Lloyds of London,1936,9,ART DIRECTION,William S. Darling,FALSE
The Magnificent Brute,1936,9,ART DIRECTION,"Albert S. D'Agostino, Jack Otterson",FALSE
Romeo and Juliet,1936,9,ART DIRECTION,"Cedric Gibbons, Fredric Hope, Edwin B. Willis",FALSE
Winterset,1936,9,ART DIRECTION,Perry Ferguson,FALSE
Anthony Adverse,1936,9,ASSISTANT DIRECTOR,William Cannon,FALSE
The Charge of the Light Brigade,1936,9,ASSISTANT DIRECTOR,Jack Sullivan,TRUE
The Garden of Allah,1936,9,ASSISTANT DIRECTOR,Eric G. Stacey,FALSE
The Last of the Mohicans,1936,9,ASSISTANT DIRECTOR,Clem Beauchamp,FALSE
San Francisco,1936,9,ASSISTANT DIRECTOR,Joseph Newman,FALSE
Anthony Adverse,1936,9,CINEMATOGRAPHY,Gaetano Gaudio,TRUE
The General Died at Dawn,1936,9,CINEMATOGRAPHY,Victor Milner,FALSE
The Gorgeous Hussy,1936,9,CINEMATOGRAPHY,George Folsey,FALSE
Gold Diggers of 1937,1936,9,DANCE DIRECTION,Busby Berkeley,FALSE
Cain and Mabel,1936,9,DANCE DIRECTION,Bobby Connolly,FALSE
The Great Ziegfeld,1936,9,DANCE DIRECTION,Seymour Felix,TRUE
Born to Dance,1936,9,DANCE DIRECTION,Dave Gould,FALSE
One in a Million,1936,9,DANCE DIRECTION,Jack Haskell,FALSE
Dancing Pirate,1936,9,DANCE DIRECTION,Russell Lewis,FALSE
Swing Time,1936,9,DANCE DIRECTION,Hermes Pan,FALSE
Dodsworth,1936,9,DIRECTING,William Wyler,FALSE
The Great Ziegfeld,1936,9,DIRECTING,Robert Z. Leonard,FALSE
Mr. Deeds Goes to Town,1936,9,DIRECTING,Frank Capra,TRUE
My Man Godfrey,1936,9,DIRECTING,Gregory La Cava,FALSE
San Francisco,1936,9,DIRECTING,W. S. Van Dyke,FALSE
Anthony Adverse,1936,9,FILM EDITING,Ralph Dawson,TRUE
Come and Get It,1936,9,FILM EDITING,Edward Curtiss,FALSE
The Great Ziegfeld,1936,9,FILM EDITING,William S. Gray,FALSE
Lloyds of London,1936,9,FILM EDITING,Barbara McLean,FALSE
A Tale of Two Cities,1936,9,FILM EDITING,Conrad A. Nervig,FALSE
Theodora Goes Wild,1936,9,FILM EDITING,Otto Meyer,FALSE
Anthony Adverse,1936,9,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",TRUE
The Charge of the Light Brigade,1936,9,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",FALSE
The Garden of Allah,1936,9,MUSIC (Scoring),"Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner)",FALSE
The General Died at Dawn,1936,9,MUSIC (Scoring),"Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen)",FALSE
Winterset,1936,9,MUSIC (Scoring),"RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret)",FALSE
Suzy,1936,9,MUSIC (Song),Music by Walter Donaldson; Lyrics by Harold Adamson,FALSE
Born to Dance,1936,9,MUSIC (Song),Music and Lyrics by Cole Porter,FALSE
Trail of the Lonesome Pine,1936,9,MUSIC (Song),Music by Louis Alter; Lyrics by Sidney Mitchell,FALSE
Pennies from Heaven,1936,9,MUSIC (Song),Music by Arthur Johnston; Lyrics by Johnny Burke,FALSE
Swing Time,1936,9,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields,TRUE
"Sing, Baby, Sing",1936,9,MUSIC (Song),Music by Richard A. Whiting; Lyrics by Walter Bullock,FALSE
Anthony Adverse,1936,9,OUTSTANDING PRODUCTION,Warner Bros.,FALSE
Dodsworth,1936,9,OUTSTANDING PRODUCTION,Samuel Goldwyn Productions,FALSE
The Great Ziegfeld,1936,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,TRUE
Libeled Lady,1936,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
Mr. Deeds Goes to Town,1936,9,OUTSTANDING PRODUCTION,Columbia,FALSE
Romeo and Juliet,1936,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
San Francisco,1936,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
The Story of Louis Pasteur,1936,9,OUTSTANDING PRODUCTION,Cosmopolitan,FALSE
A Tale of Two Cities,1936,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
Three Smart Girls,1936,9,OUTSTANDING PRODUCTION,Universal,FALSE
The Country Cousin,1936,9,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",TRUE
Old Mill Pond,1936,9,SHORT SUBJECT (Cartoon),Harman-Ising,FALSE
Sinbad the Sailor,1936,9,SHORT SUBJECT (Cartoon),Paramount,FALSE
Give Me Liberty,1936,9,SHORT SUBJECT (Color),Warner Bros.,TRUE
La Fiesta de Santa Barbara,1936,9,SHORT SUBJECT (Color),"Lewis Lewyn, Producer",FALSE
Popular Science J-6-2,1936,9,SHORT SUBJECT (Color),Paramount,FALSE
Bored of Education,1936,9,SHORT SUBJECT (One-reel),"Hal Roach, Producer",TRUE
Moscow Moods,1936,9,SHORT SUBJECT (One-reel),Paramount,FALSE
"Wanted, a Master",1936,9,SHORT SUBJECT (One-reel),"Pete Smith, Producer",FALSE
Double or Nothing,1936,9,SHORT SUBJECT (Two-reel),Warner Bros.,FALSE
Dummy Ache,1936,9,SHORT SUBJECT (Two-reel),RKO Radio,FALSE
The Public Pays,1936,9,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,TRUE
Banjo on My Knee,1936,9,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",FALSE
The Charge of the Light Brigade,1936,9,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",FALSE
Dodsworth,1936,9,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",FALSE
General Spanky,1936,9,SOUND RECORDING,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",FALSE
Mr. Deeds Goes to Town,1936,9,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",FALSE
San Francisco,1936,9,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",TRUE
The Texas Rangers,1936,9,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",FALSE
That Girl from Paris,1936,9,SOUND RECORDING,"RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director",FALSE
Three Smart Girls,1936,9,SOUND RECORDING,"Universal Studio Sound Department, Homer G. Tasker, Sound Director",FALSE
Fury,1936,9,WRITING (Original Story),Norman Krasna,FALSE
The Great Ziegfeld,1936,9,WRITING (Original Story),William Anthony McGuire,FALSE
San Francisco,1936,9,WRITING (Original Story),Robert Hopkins,FALSE
The Story of Louis Pasteur,1936,9,WRITING (Original Story),"Pierre Collings, Sheridan Gibney",TRUE
Three Smart Girls,1936,9,WRITING (Original Story),Adele Comandini,FALSE
After the Thin Man,1936,9,WRITING (Screenplay),"Frances Goodrich, Albert Hackett",FALSE
Dodsworth,1936,9,WRITING (Screenplay),Sidney Howard,FALSE
Mr. Deeds Goes to Town,1936,9,WRITING (Screenplay),Robert Riskin,FALSE
My Man Godfrey,1936,9,WRITING (Screenplay),"Eric Hatch, Morris Ryskind",FALSE
The Story of Louis Pasteur,1936,9,WRITING (Screenplay),"Pierre Collings, Sheridan Gibney",TRUE
,1936,9,SPECIAL AWARD, The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.,TRUE
,1936,9,SPECIAL AWARD, W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production,TRUE
Conquest,1937,10,ACTOR,Charles Boyer,FALSE
A Star Is Born,1937,10,ACTOR,Fredric March,FALSE
Night Must Fall,1937,10,ACTOR,Robert Montgomery,FALSE
The Life of Emile Zola,1937,10,ACTOR,Paul Muni,FALSE
Captains Courageous,1937,10,ACTOR,Spencer Tracy,TRUE
The Awful Truth,1937,10,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,FALSE
The Hurricane,1937,10,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,FALSE
The Life of Emile Zola,1937,10,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,TRUE
Lost Horizon,1937,10,ACTOR IN A SUPPORTING ROLE,H. B. Warner,FALSE
Topper,1937,10,ACTOR IN A SUPPORTING ROLE,Roland Young,FALSE
The Awful Truth,1937,10,ACTRESS,Irene Dunne,FALSE
Camille,1937,10,ACTRESS,Greta Garbo,FALSE
A Star Is Born,1937,10,ACTRESS,Janet Gaynor,FALSE
The Good Earth,1937,10,ACTRESS,Luise Rainer,TRUE
Stella Dallas,1937,10,ACTRESS,Barbara Stanwyck,FALSE
In Old Chicago,1937,10,ACTRESS IN A SUPPORTING ROLE,Alice Brady,TRUE
Stage Door,1937,10,ACTRESS IN A SUPPORTING ROLE,Andrea Leeds,FALSE
Stella Dallas,1937,10,ACTRESS IN A SUPPORTING ROLE,Anne Shirley,FALSE
Dead End,1937,10,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,FALSE
Night Must Fall,1937,10,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,FALSE
Conquest,1937,10,ART DIRECTION,"Cedric Gibbons, William Horning",FALSE
A Damsel in Distress,1937,10,ART DIRECTION,Carroll Clark,FALSE
Dead End,1937,10,ART DIRECTION,Richard Day,FALSE
Every Day's a Holiday,1937,10,ART DIRECTION,Wiard Ihnen,FALSE
The Life of Emile Zola,1937,10,ART DIRECTION,Anton Grot,FALSE
Lost Horizon,1937,10,ART DIRECTION,Stephen Goosson,TRUE
Manhattan Merry-Go-Round,1937,10,ART DIRECTION,John Victor Mackay,FALSE
The Prisoner of Zenda,1937,10,ART DIRECTION,Lyle Wheeler,FALSE
Souls at Sea,1937,10,ART DIRECTION,"Hans Dreier, Roland Anderson",FALSE
Walter Wanger's Vogues of 1938,1937,10,ART DIRECTION,Alexander Toluboff,FALSE
Wee Willie Winkie,1937,10,ART DIRECTION,"William S. Darling, David Hall",FALSE
You're a Sweetheart,1937,10,ART DIRECTION,Jack Otterson,FALSE
In Old Chicago,1937,10,ASSISTANT DIRECTOR,Robert Webb,TRUE
The Life of Emile Zola,1937,10,ASSISTANT DIRECTOR,Russ Saunders,FALSE
Lost Horizon,1937,10,ASSISTANT DIRECTOR,"C. C. Coleman, Jr.",FALSE
Souls at Sea,1937,10,ASSISTANT DIRECTOR,Hal Walker,FALSE
A Star Is Born,1937,10,ASSISTANT DIRECTOR,Eric Stacey,FALSE
Dead End,1937,10,CINEMATOGRAPHY,Gregg Toland,FALSE
The Good Earth,1937,10,CINEMATOGRAPHY,Karl Freund,TRUE
Wings over Honolulu,1937,10,CINEMATOGRAPHY,Joseph Valentine,FALSE
Varsity Show,1937,10,DANCE DIRECTION,Busby Berkeley,FALSE
"Ready, Willing and Able",1937,10,DANCE DIRECTION,Bobby Connolly,FALSE
A Day at the Races,1937,10,DANCE DIRECTION,Dave Gould,FALSE
Ali Baba Goes to Town,1937,10,DANCE DIRECTION,Sammy Lee,FALSE
Thin Ice,1937,10,DANCE DIRECTION,Harry Losee,FALSE
A Damsel in Distress,1937,10,DANCE DIRECTION,Hermes Pan,TRUE
Waikiki Wedding,1937,10,DANCE DIRECTION,LeRoy Prinz,FALSE
The Awful Truth,1937,10,DIRECTING,Leo McCarey,TRUE
The Good Earth,1937,10,DIRECTING,Sidney Franklin,FALSE
The Life of Emile Zola,1937,10,DIRECTING,William Dieterle,FALSE
Stage Door,1937,10,DIRECTING,Gregory La Cava,FALSE
A Star Is Born,1937,10,DIRECTING,William Wellman,FALSE
The Awful Truth,1937,10,FILM EDITING,Al Clark,FALSE
Captains Courageous,1937,10,FILM EDITING,Elmo Veron,FALSE
The Good Earth,1937,10,FILM EDITING,Basil Wrangell,FALSE
Lost Horizon,1937,10,FILM EDITING,"Gene Havlick, Gene Milford",TRUE
One Hundred Men and a Girl,1937,10,FILM EDITING,Bernard W. Burton,FALSE
The Hurricane,1937,10,MUSIC (Scoring),"Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)",FALSE
In Old Chicago,1937,10,MUSIC (Scoring),"20th Century-Fox Studio Music Department, Louis Silvers, head of department  (no composer credit)",FALSE
The Life of Emile Zola,1937,10,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",FALSE
Lost Horizon,1937,10,MUSIC (Scoring),"Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)",FALSE
Make a Wish,1937,10,MUSIC (Scoring),"Principal Productions, Dr. Hugo Riesenfeld, musical director  (Score by Dr. Hugo Riesenfeld)",FALSE
Maytime,1937,10,MUSIC (Scoring),"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",FALSE
One Hundred Men and a Girl,1937,10,MUSIC (Scoring),"Universal Studio Music Department, Charles Previn, head of department  (no composer credit)",TRUE
Portia on Trial,1937,10,MUSIC (Scoring),"Republic Studio Music Department, Alberto Colombo, head of department  (Score by Alberto Colombo)",FALSE
The Prisoner of Zenda,1937,10,MUSIC (Scoring),"Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",FALSE
Quality Street,1937,10,MUSIC (Scoring),"RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)",FALSE
Snow White and the Seven Dwarfs,1937,10,MUSIC (Scoring),"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)",FALSE
Something to Sing About,1937,10,MUSIC (Scoring),"Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger)",FALSE
Souls at Sea,1937,10,MUSIC (Scoring),"Paramount Studio Music Department, Boris Morros, head of department  (Score by W. Franke Harling and Milan Roder)",FALSE
Way Out West,1937,10,MUSIC (Scoring),"Hal Roach Studio Music Department, Marvin Hatley, head of department  (Score by Marvin Hatley)",FALSE
Mr. Dodd Takes the Air,1937,10,MUSIC (Song),Music by Harry Warren; Lyrics by Al Dubin,FALSE
Waikiki Wedding,1937,10,MUSIC (Song),Music and Lyrics by Harry Owens,TRUE
Walter Wanger's Vogues of 1938,1937,10,MUSIC (Song),Music by Sammy Fain; Lyrics by Lew Brown,FALSE
Shall We Dance,1937,10,MUSIC (Song),Music by George Gershwin; Lyrics by Ira Gershwin,FALSE
Artists and Models,1937,10,MUSIC (Song),Music by Frederick Hollander; Lyrics by Leo Robin,FALSE
The Awful Truth,1937,10,OUTSTANDING PRODUCTION,Columbia,FALSE
Captains Courageous,1937,10,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
Dead End,1937,10,OUTSTANDING PRODUCTION,Samuel Goldwyn Productions,FALSE
The Good Earth,1937,10,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,FALSE
In Old Chicago,1937,10,OUTSTANDING PRODUCTION,20th Century-Fox,FALSE
The Life of Emile Zola,1937,10,OUTSTANDING PRODUCTION,Warner Bros.,TRUE
Lost Horizon,1937,10,OUTSTANDING PRODUCTION,Columbia,FALSE
One Hundred Men and a Girl,1937,10,OUTSTANDING PRODUCTION,Universal,FALSE
Stage Door,1937,10,OUTSTANDING PRODUCTION,RKO Radio,FALSE
A Star Is Born,1937,10,OUTSTANDING PRODUCTION,Selznick International Pictures,FALSE
Educated Fish,1937,10,SHORT SUBJECT (Cartoon),Paramount,FALSE
The Little Match Girl,1937,10,SHORT SUBJECT (Cartoon),"Charles Mintz, Producer",FALSE
The Old Mill,1937,10,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",TRUE
The Man without a Country,1937,10,SHORT SUBJECT (Color),Warner Bros.,FALSE
Penny Wisdom,1937,10,SHORT SUBJECT (Color),"Pete Smith, Producer",TRUE
Popular Science J-7-1,1937,10,SHORT SUBJECT (Color),Paramount,FALSE
A Night at the Movies,1937,10,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,FALSE
The Private Life of the Gannets,1937,10,SHORT SUBJECT (One-reel),Skibo Productions,TRUE
Romance of Radium,1937,10,SHORT SUBJECT (One-reel),"Pete Smith, Producer",FALSE
Deep South,1937,10,SHORT SUBJECT (Two-reel),RKO Radio,FALSE
Should Wives Work?,1937,10,SHORT SUBJECT (Two-reel),RKO Radio,FALSE
Torture Money,1937,10,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,TRUE
The Girl Said No,1937,10,SOUND RECORDING,"Grand National Studio Sound Department, A. E. Kaye, Sound Director",FALSE
Hitting a New High,1937,10,SOUND RECORDING,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",FALSE
The Hurricane,1937,10,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",TRUE
In Old Chicago,1937,10,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",FALSE
The Life of Emile Zola,1937,10,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",FALSE
Lost Horizon,1937,10,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",FALSE
Maytime,1937,10,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",FALSE
One Hundred Men and a Girl,1937,10,SOUND RECORDING,"Universal Studio Sound Department, Homer G. Tasker, Sound Director",FALSE
Topper,1937,10,SOUND RECORDING,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",FALSE
Wells Fargo,1937,10,SOUND RECORDING,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",FALSE
Black Legion,1937,10,WRITING (Original Story),Robert Lord,FALSE
